time,ro0,ro1,ro2,ro3,ro4,ro5,ro6,ro7,
4.83650000e-08,2.55188371e-01,1.97073506e-03,2.52341878e-04,2.81469824e-04,1.20005476e+00,4.77152841e-03,1.18390742e+00,1.19996687e+00,
4.83750000e-08,1.24307462e-01,1.01119622e-03,1.90071567e-04,2.11400664e-04,1.20009282e+00,1.34858478e-01,1.19018759e+00,1.19997738e+00,
4.83850000e-08,5.75396962e-02,5.07121844e-04,1.48254834e-04,1.68399145e-04,1.19947139e+00,3.72007612e-01,1.19422317e+00,1.19998861e+00,
4.83950000e-08,2.69853395e-02,3.12495320e-04,1.25677226e-04,1.46094179e-04,1.19857850e+00,6.43492646e-01,1.19649165e+00,1.20005379e+00,
4.84050000e-08,1.13068694e-02,2.27814371e-04,1.13435821e-04,1.30887937e-04,1.20368467e+00,8.82658917e-01,1.19793641e+00,1.20009395e+00,
4.84150000e-08,4.44971585e-03,1.72864380e-04,1.05573084e-04,1.19643040e-04,1.21855320e+00,1.04536749e+00,1.19890963e+00,1.19946322e+00,
4.84250000e-08,2.06522727e-03,1.42090411e-04,1.03259964e-04,1.15899566e-04,1.18040526e+00,1.12999326e+00,1.19944938e+00,1.19858076e+00,
4.84350000e-08,1.04959671e-03,1.25716387e-04,6.40703957e-05,8.44651270e-05,1.02328354e+00,1.16504295e+00,1.19971418e+00,1.20373716e+00,
4.84450000e-08,5.02574242e-04,1.14764355e-04,-7.25461348e-06,1.55983769e-05,7.77731840e-01,1.17956400e+00,1.19985651e+00,1.21899862e+00,
4.84550000e-08,2.93160921e-04,1.11157865e-04,1.12517700e-04,7.80669468e-05,5.12298834e-01,1.18750953e+00,1.19992864e+00,1.17912341e+00,
4.84650000e-08,2.11513374e-04,8.20663059e-05,9.24093703e-04,9.06934414e-04,2.90424329e-01,1.19263257e+00,1.19996441e+00,1.01489687e+00,
4.84750000e-08,1.61590862e-04,5.81804219e-06,1.17039932e-03,1.11756615e-03,1.43673733e-01,1.19559160e+00,1.19997981e+00,7.63026277e-01,
4.84850000e-08,1.33280946e-04,5.41583705e-05,-6.20902060e-03,-6.54864052e-03,6.47559554e-02,1.19731285e+00,1.19998420e+00,4.95252630e-01,
4.84950000e-08,1.18310469e-04,8.77185710e-04,-2.06617384e-02,-1.51706940e-02,2.79702097e-02,1.19849641e+00,1.19999954e+00,2.73998093e-01,
4.85050000e-08,1.07648409e-04,1.28984724e-03,2.17488322e-02,6.29231876e-02,1.05586155e-02,1.19922881e+00,1.20007846e+00,1.32448371e-01,
4.85150000e-08,1.03808701e-04,-6.18471302e-03,1.91933516e-01,2.85904141e-01,3.83078749e-03,1.19960057e+00,1.20009517e+00,6.06431602e-02,
4.85250000e-08,9.47093674e-05,-1.75697344e-02,4.51147057e-01,5.79740049e-01,1.73268073e-03,1.19979456e+00,1.19932144e+00,2.90311149e-02,
4.85350000e-08,2.57968998e-05,4.76805586e-02,7.23231170e-01,8.57499615e-01,8.77567752e-04,1.19989813e+00,1.19841403e+00,1.27844899e-02,
4.85450000e-08,-1.24863920e-05,2.51425417e-01,9.47280836e-01,1.05047789e+00,4.38795424e-04,1.19994875e+00,1.20480585e+00,5.09610521e-03,
4.85550000e-08,4.38455861e-04,5.29982278e-01,1.08585716e+00,1.14314435e+00,2.83148158e-04,1.19997377e+00,1.22179200e+00,2.28566536e-03,
4.85650000e-08,1.37686834e-03,8.01627036e-01,1.14982425e+00,1.17433879e+00,2.16014260e-04,1.19998048e+00,1.18223463e+00,1.15735062e-03,
4.85750000e-08,-2.06779430e-03,1.00534489e+00,1.17406819e+00,1.18443874e+00,1.69766219e-04,1.19998853e+00,1.01633061e+00,5.56600603e-04,
4.85850000e-08,-1.33283177e-02,1.11760076e+00,1.18379278e+00,1.18946563e+00,1.43123040e-04,1.20005115e+00,7.63040560e-01,3.12820737e-04,
4.85950000e-08,6.58187380e-03,1.16268670e+00,1.18917394e+00,1.19312307e+00,1.28262149e-04,1.20010903e+00,4.94564925e-01,2.24427432e-04,
4.86050000e-08,1.35605499e-01,1.17885075e+00,1.19286531e+00,1.19564951e+00,1.19070881e-04,1.19959623e+00,2.72239786e-01,1.71666446e-04,
4.86150000e-08,3.81819183e-01,1.18660307e+00,1.19532924e+00,1.19719093e+00,1.14540092e-04,1.19871518e+00,1.29887351e-01,1.39239628e-04,
4.86250000e-08,6.67812066e-01,1.19184019e+00,1.19715024e+00,1.19830545e+00,6.95780907e-05,1.20137414e+00,5.93055804e-02,1.21754162e-04,
4.86350000e-08,9.15516898e-01,1.19517848e+00,1.19845963e+00,1.19908787e+00,8.41908946e-06,1.21348968e+00,3.01819261e-02,1.09513677e-04,
4.86450000e-08,1.07525834e+00,1.19708323e+00,1.19921052e+00,1.19951907e+00,3.17947987e-04,1.20336195e+00,1.52769982e-02,1.03249071e-04,
4.86550000e-08,1.14839305e+00,1.19834670e+00,1.19959606e+00,1.19974542e+00,1.27596501e-03,1.09897750e+00,6.81427068e-03,9.34385497e-05,
4.86650000e-08,1.17406766e+00,1.19915288e+00,1.19980283e+00,1.19987127e+00,-1.46229050e-03,8.79225095e-01,3.08137476e-03,3.09731880e-05,
4.86750000e-08,1.18382048e+00,1.19956931e+00,1.19990569e+00,1.19993516e+00,-1.21891050e-02,6.11978490e-01,1.61296621e-03,6.53991966e-06,
4.86850000e-08,1.18950547e+00,1.19977633e+00,1.19995413e+00,1.19996711e+00,1.71782804e-02,3.67146768e-01,8.29550793e-04,6.32152947e-04,
4.86950000e-08,1.19352322e+00,1.19989099e+00,1.19997444e+00,1.19997821e+00,1.66000334e-01,1.89527964e-01,4.33566616e-04,1.46013209e-03,
4.87050000e-08,1.19598244e+00,1.19994706e+00,1.19998154e+00,1.19998917e+00,4.27499895e-01,8.85989401e-02,2.62541054e-04,-4.19380796e-03,
4.87150000e-08,1.19756068e+00,1.19997377e+00,1.19999815e+00,1.20006921e+00,7.18614966e-01,4.24597267e-02,1.72587681e-04,-1.73056855e-02,
4.87250000e-08,1.19868453e+00,1.19998538e+00,1.20008062e+00,1.20008822e+00,9.57788988e-01,2.08745573e-02,1.28301824e-04,2.69280083e-02,
4.87350000e-08,1.19933774e+00,1.19998608e+00,1.20008771e+00,1.19932498e+00,1.10066234e+00,9.07251327e-03,1.09147055e-04,1.96757989e-01,
4.87450000e-08,1.19965867e+00,1.19999812e+00,1.19925500e+00,1.19861563e+00,1.15951026e+00,3.81040293e-03,9.86727582e-05,4.52713263e-01,
4.87550000e-08,1.19983088e+00,1.20008164e+00,1.19827498e+00,1.20651469e+00,1.17854692e+00,1.88830122e-03,9.64723482e-05,7.19079154e-01,
4.87650000e-08,1.19992028e+00,1.20006194e+00,1.20410054e+00,1.22042834e+00,1.18604852e+00,9.81334220e-04,8.23370794e-05,9.37110287e-01,
4.87750000e-08,1.19996172e+00,1.19926141e+00,1.22060684e+00,1.16189773e+00,1.19086502e+00,5.01479521e-04,-7.41683675e-07,1.07480168e+00,
4.87850000e-08,1.19998092e+00,1.19846011e+00,1.18335736e+00,9.72043005e-01,1.19436652e+00,2.99471992e-04,-1.59418891e-05,1.14225848e+00,
4.87950000e-08,1.19998478e+00,1.20515554e+00,1.02447627e+00,7.09400683e-01,1.19651859e+00,1.98097379e-04,6.48953584e-04,1.16997338e+00,
4.88050000e-08,1.19999058e+00,1.22097520e+00,7.76521279e-01,4.49649328e-01,1.19789878e+00,1.46166670e-04,1.60328388e-03,1.18265621e+00,
4.88150000e-08,1.20003603e+00,1.17412069e+00,5.08424938e-01,2.46478883e-01,1.19886614e+00,1.22798763e-04,-3.91015589e-03,1.19013086e+00,
4.88250000e-08,1.20009530e+00,1.00150590e+00,2.82092444e-01,1.18274589e-01,1.19942174e+00,1.09772127e-04,-1.81042548e-02,1.19458380e+00,
4.88350000e-08,1.19973637e+00,7.51456237e-01,1.32831909e-01,5.14821346e-02,1.19969734e+00,1.02621675e-04,1.89884810e-03,1.19686707e+00,
4.88450000e-08,1.19892383e+00,4.91878712e-01,5.59269689e-02,1.99284051e-02,1.19984764e+00,9.58574793e-05,1.30739076e-01,1.19809397e+00,
4.88550000e-08,1.20045277e+00,2.78029772e-01,2.31082265e-02,6.74890508e-03,1.19992525e+00,4.41886367e-05,3.68657483e-01,1.19891432e+00,
4.88650000e-08,1.21093708e+00,1.38497816e-01,8.63501018e-03,2.55669971e-03,1.19996339e+00,-9.51199664e-06,6.43058910e-01,1.19941745e+00,
4.88750000e-08,1.20932254e+00,6.42598895e-02,3.20610828e-03,1.25794818e-03,1.19998157e+00,2.42484497e-04,8.86252299e-01,1.19967725e+00,
4.88850000e-08,1.12207622e+00,2.94466116e-02,1.52661866e-03,6.32199405e-04,1.19998494e+00,1.13625074e-03,1.05103001e+00,1.19982669e+00,
4.88950000e-08,9.11527132e-01,1.18867277e-02,7.91086802e-04,3.61856290e-04,1.19999352e+00,-4.70539722e-04,1.13427032e+00,1.19991174e+00,
4.89050000e-08,6.45008389e-01,4.42938334e-03,3.92807495e-04,2.60122111e-04,1.20005820e+00,-1.00279033e-02,1.16744002e+00,1.19995519e+00,
4.89150000e-08,3.95712754e-01,1.97080250e-03,2.51881396e-04,1.97336937e-04,1.20009097e+00,-1.46330126e-02,1.18079078e+00,1.19997513e+00,
4.89250000e-08,2.09698570e-01,1.01153334e-03,1.89775359e-04,1.60947741e-04,1.19944037e+00,6.23654829e-02,1.18813339e+00,1.19998211e+00,
4.89350000e-08,9.94598812e-02,5.06876581e-04,1.48079399e-04,1.41756059e-04,1.19855615e+00,2.70136282e-01,1.19297359e+00,1.20000529e+00,
4.89450000e-08,4.63563866e-02,3.12391755e-04,1.25603236e-04,1.27488003e-04,1.20400327e+00,5.41431411e-01,1.19579594e+00,1.20007986e+00,
4.89550000e-08,2.12931186e-02,2.27780205e-04,1.13391720e-04,1.18423870e-04,1.21908538e+00,7.99665172e-01,1.19745989e+00,1.19995331e+00,
4.89650000e-08,8.59566264e-03,1.72849131e-04,1.05575603e-04,1.12105496e-04,1.17822007e+00,9.93949226e-01,1.19860212e+00,1.19915142e+00,
4.89750000e-08,3.48612710e-03,1.42082383e-04,1.03194203e-04,6.05764656e-05,1.01605317e+00,1.10579817e+00,1.19929239e+00,1.19915195e+00,
4.89850000e-08,1.70598321e-03,1.25718290e-04,6.34386891e-05,5.64109727e-06,7.67976928e-01,1.15548244e+00,1.19963512e+00,1.20800044e+00,
4.89950000e-08,8.49491317e-04,1.14764639e-04,-7.45068089e-06,2.95316833e-04,5.03175864e-01,1.17526756e+00,1.19981347e+00,1.21611454e+00,
4.90050000e-08,4.16936888e-04,1.11157673e-04,1.17236165e-04,1.21971622e-03,2.83719493e-01,1.18488783e+00,1.19990749e+00,1.14115164e+00,
4.90150000e-08,2.64099902e-04,8.20614321e-05,9.31270714e-04,-9.58766305e-04,1.39726041e-01,1.19095461e+00,1.19995393e+00,9.32599903e-01,
4.90250000e-08,1.94865091e-04,5.81673603e-06,1.13835452e-03,-1.09075052e-02,6.28781376e-02,1.19466836e+00,1.19997648e+00,6.61850424e-01,
4.90350000e-08,1.51463044e-04,5.41905555e-05,-6.28548575e-03,1.76685956e-03,2.70725520e-02,1.19673279e+00,1.19998093e+00,4.04349339e-01,
4.90450000e-08,1.28401061e-04,8.77245742e-04,-2.06866748e-02,1.22091162e-01,1.01685949e-02,1.19809487e+00,1.19999007e+00,2.11299164e-01,
4.90550000e-08,1.15230842e-04,1.28960569e-03,2.22735415e-02,3.72921456e-01,3.70533307e-03,1.19899844e+00,1.20005189e+00,9.86641598e-02,
4.90650000e-08,1.05462319e-04,-6.18539253e-03,1.93372629e-01,6.70372074e-01,1.69076419e-03,1.19948765e+00,1.20011047e+00,4.58756178e-02,
4.90750000e-08,1.02545861e-04,-1.75687581e-02,4.53023807e-01,9.27851842e-01,8.55334069e-04,1.19973317e+00,1.19962181e+00,2.17414608e-02,
4.90850000e-08,8.66006540e-05,4.76906666e-02,7.24982950e-01,1.08857112e+00,4.29546685e-04,1.19986683e+00,1.19873301e+00,9.09885561e-03,
4.90950000e-08,6.70070761e-06,2.51442477e-01,9.48524126e-01,1.15690941e+00,2.80083181e-04,1.19993335e+00,1.20151961e+00,3.69606900e-03,
4.91050000e-08,-3.67684921e-06,5.29996067e-01,1.08650807e+00,1.17853632e+00,2.14016088e-04,1.19996643e+00,1.21448904e+00,1.77281709e-03,
4.91150000e-08,6.69191416e-04,8.01635787e-01,1.15008472e+00,1.18625050e+00,1.68472620e-04,1.19998002e+00,1.20314204e+00,8.84387560e-04,
4.91250000e-08,1.59854483e-03,1.00534975e+00,1.17416481e+00,1.19071157e+00,1.42476525e-04,1.19998461e+00,1.09287207e+00,4.33329569e-04,
4.91350000e-08,-4.08270400e-03,1.11760147e+00,1.18383754e+00,1.19403519e+00,1.27855040e-04,1.20001221e+00,8.65060138e-01,2.71873122e-04,
4.91450000e-08,-1.74657492e-02,1.16268293e+00,1.18920361e+00,1.19620941e+00,1.19004153e-04,1.20009016e+00,5.92309727e-01,2.02133087e-04,
4.91550000e-08,2.59196077e-02,1.17884759e+00,1.19288549e+00,1.19757015e+00,1.13967068e-04,1.19996926e+00,3.46505605e-01,1.57148497e-04,
4.91650000e-08,1.97595433e-01,1.18660241e+00,1.19534293e+00,1.19858957e+00,6.59265480e-05,1.19916383e+00,1.73146336e-01,1.31605906e-04,
4.91750000e-08,4.63613092e-01,1.19183959e+00,1.19716082e+00,1.19925528e+00,6.85164698e-06,1.19866119e+00,7.88278047e-02,1.16753712e-04,
4.91850000e-08,7.44688534e-01,1.19517825e+00,1.19846637e+00,1.19960432e+00,3.59433750e-04,1.20622174e+00,3.82854190e-02,1.05657579e-04,
4.91950000e-08,9.70511736e-01,1.19708307e+00,1.19921400e+00,1.19979336e+00,1.32870093e-03,1.22190564e+00,1.99773589e-02,1.01314121e-04,
4.92050000e-08,1.10337399e+00,1.19834662e+00,1.19959790e+00,1.19989596e+00,-1.82396482e-03,1.16967034e+00,9.31188233e-03,8.45346258e-05,
4.92150000e-08,1.15867623e+00,1.19915283e+00,1.19980380e+00,1.19994769e+00,-1.29409022e-02,9.87360147e-01,4.07965274e-03,1.00432257e-05,
4.92250000e-08,1.17763341e+00,1.19956929e+00,1.19990615e+00,1.19997306e+00,2.10599882e-02,7.31144375e-01,2.03236743e-03,7.27284427e-05,
4.92350000e-08,1.18562721e+00,1.19977632e+00,1.19995434e+00,1.19998000e+00,1.77738896e-01,4.70013240e-01,1.07260825e-03,8.93231049e-04,
4.92450000e-08,1.19079939e+00,1.19989099e+00,1.19997448e+00,1.19999628e+00,4.42477116e-01,2.58668847e-01,5.42289493e-04,7.76501218e-04,
4.92550000e-08,1.19435650e+00,1.19994706e+00,1.19998164e+00,1.20009139e+00,7.32445088e-01,1.25197503e-01,3.12440501e-04,-6.99352240e-03,
4.92650000e-08,1.19647871e+00,1.19997377e+00,1.19999861e+00,1.19998814e+00,9.67338415e-01,5.82982183e-02,1.99457131e-04,-1.48751589e-02,
4.92750000e-08,1.19792393e+00,1.19998538e+00,1.20008106e+00,1.19912759e+00,1.10527464e+00,2.89633904e-02,1.40573844e-04,5.54307858e-02,
4.92850000e-08,1.19891396e+00,1.19998608e+00,1.20008502e+00,1.19941616e+00,1.16108190e+00,1.33771134e-02,1.14624504e-04,2.58296945e-01,
4.92950000e-08,1.19945183e+00,1.19999812e+00,1.19924885e+00,1.20946606e+00,1.17907444e+00,5.54693041e-03,1.02185907e-04,5.27840598e-01,
4.93050000e-08,1.19971787e+00,1.20008165e+00,1.19827454e+00,1.21268987e+00,1.18632516e+00,2.52745794e-03,9.77309529e-05,7.86517568e-01,
4.93150000e-08,1.19986332e+00,1.20006190e+00,1.20416554e+00,1.13087524e+00,1.19107386e+00,1.32737727e-03,8.96856710e-05,9.83446870e-01,
4.93250000e-08,1.19993538e+00,1.19926141e+00,1.22072701e+00,9.21990892e-01,1.19450447e+00,6.69561991e-04,2.17268779e-05,1.09937816e+00,
4.93350000e-08,1.19996894e+00,1.19846013e+00,1.18294234e+00,6.53035334e-01,1.19659965e+00,3.70627717e-04,-1.93960886e-05,1.15257140e+00,
4.93450000e-08,1.19998402e+00,1.20515494e+00,1.02306724e+00,4.01083812e-01,1.19795684e+00,2.36370009e-04,4.13979606e-04,1.17431913e+00,
4.93550000e-08,1.19998482e+00,1.22097481e+00,7.74627041e-01,2.13596942e-01,1.19890342e+00,1.64832171e-04,1.35481911e-03,1.18506525e+00,
4.93650000e-08,1.19999284e+00,1.17412520e+00,5.06625200e-01,9.99230149e-02,1.19944048e+00,1.31151314e-04,-1.88718325e-03,1.19162044e+00,
4.93750000e-08,1.20005800e+00,1.00151844e+00,2.80759930e-01,4.27479033e-02,1.19970713e+00,1.14980320e-04,-1.30742065e-02,1.19537919e+00,
4.93850000e-08,1.20010406e+00,7.51472682e-01,1.32059321e-01,1.60040891e-02,1.19985302e+00,1.03881462e-04,-1.24886044e-02,1.19726316e+00,
4.93950000e-08,1.19951773e+00,4.91894033e-01,5.55846128e-02,5.39034253e-03,1.19992786e+00,1.00619263e-04,7.45610107e-02,1.19834785e+00,
4.94050000e-08,1.19864089e+00,2.78040976e-01,2.29592687e-02,2.16667530e-03,1.19996469e+00,8.73135177e-05,2.89156742e-01,1.19908122e+00,
4.94150000e-08,1.20255599e+00,1.38504342e-01,8.57262241e-03,1.09232218e-03,1.19998211e+00,5.04118989e-06,5.63583153e-01,1.19950481e+00,
4.94250000e-08,1.21610357e+00,6.42629882e-02,3.18641558e-03,5.49452580e-04,1.19998511e+00,-1.72325880e-05,8.22148203e-01,1.19972517e+00,
4.94350000e-08,1.19279415e+00,2.94481340e-02,1.51987696e-03,3.33608220e-04,1.19999416e+00,6.27583268e-04,1.01220497e+00,1.19985531e+00,
4.94450000e-08,1.06482356e+00,1.18874539e-02,7.87182614e-04,2.44710109e-04,1.20006267e+00,1.60398768e-03,1.11694612e+00,1.19992668e+00,
4.94550000e-08,8.34930704e-01,4.42963979e-03,3.91153845e-04,1.87538125e-04,1.20008651e+00,-3.91271269e-03,1.16086101e+00,1.19996240e+00,
4.94650000e-08,5.68852430e-01,1.97088705e-03,2.51332608e-04,1.55847900e-04,1.19939924e+00,-1.81216133e-02,1.17784447e+00,1.19997647e+00,
4.94750000e-08,3.34390551e-01,1.01157674e-03,1.89416854e-04,1.38398823e-04,1.19853850e+00,1.08124261e-02,1.18627806e+00,1.19998596e+00,
4.94850000e-08,1.70866699e-01,5.06896429e-04,1.47860921e-04,1.24885053e-04,1.20443666e+00,1.56468912e-01,1.19177061e+00,1.20003493e+00,
4.94950000e-08,7.95684848e-02,3.12400093e-04,1.25499112e-04,1.17984981e-04,1.21966417e+00,4.01525767e-01,1.19513182e+00,1.20009223e+00,
4.95050000e-08,3.73911497e-02,2.27780751e-04,1.13325511e-04,1.08085626e-04,1.17519416e+00,6.71850048e-01,1.19703132e+00,1.19964166e+00,
4.95150000e-08,1.65926342e-02,1.72853014e-04,1.05562827e-04,4.22827424e-05,1.00659497e+00,9.04298163e-01,1.19830933e+00,1.19878755e+00,
4.95250000e-08,6.52475829e-03,1.42087632e-04,1.03109612e-04,-2.71901085e-06,7.55308550e-01,1.05792546e+00,1.19913074e+00,1.20188936e+00,
4.95350000e-08,2.78094779e-03,1.25716154e-04,6.27459279e-05,4.85506228e-04,4.91397094e-01,1.13553573e+00,1.19955669e+00,1.21489746e+00,
4.95450000e-08,1.40855477e-03,1.14765019e-04,-7.68008363e-06,1.47694816e-03,2.75145485e-01,1.16721818e+00,1.19977080e+00,1.19231746e+00,
4.95550000e-08,6.84359400e-04,1.11158416e-04,1.22373476e-04,-2.67456428e-03,1.34718454e-01,1.18061473e+00,1.19988610e+00,1.06088155e+00,
4.95650000e-08,3.54889451e-04,8.20638719e-05,9.39074771e-04,-1.47653983e-02,6.05120976e-02,1.18818016e+00,1.19994326e+00,8.24301053e-01,
4.95750000e-08,2.40552024e-04,5.87336315e-06,1.10337314e-03,1.95644382e-02,2.59374396e-02,1.19304538e+00,1.19997142e+00,5.53132380e-01,
4.95850000e-08,1.80262260e-04,5.40732511e-05,-6.36801637e-03,1.78133746e-01,9.67820742e-03,1.19581573e+00,1.19998007e+00,3.17078539e-01,
4.95950000e-08,1.43148284e-04,8.77073032e-04,-2.07075234e-02,4.45887214e-01,3.54792219e-03,1.19746273e+00,1.19998786e+00,1.57217526e-01,
4.96050000e-08,1.24125184e-04,1.29015229e-03,2.28529312e-02,7.39443507e-01,1.63811902e-03,1.19859800e+00,1.20003024e+00,7.19901094e-02,
4.96150000e-08,1.12291287e-04,-6.18420697e-03,1.94938436e-01,9.76401574e-01,8.27571029e-04,1.19928383e+00,1.20009729e+00,3.42320962e-02,
4.96250000e-08,1.05021083e-04,-1.75704858e-02,4.55059632e-01,1.11202059e+00,4.18443304e-04,1.19962792e+00,1.19984524e+00,1.55352587e-02,
4.96350000e-08,9.94283916e-05,4.76759687e-02,7.26881071e-01,1.16469252e+00,2.76526541e-04,1.19980969e+00,1.19900787e+00,6.23756097e-03,
4.96450000e-08,5.94150224e-05,2.51416662e-01,9.49869740e-01,1.18101500e+00,2.11718098e-04,1.19990562e+00,1.19950114e+00,2.68624514e-03,
4.96550000e-08,4.28579483e-07,5.29972069e-01,1.08721199e+00,1.18748259e+00,1.67021867e-04,1.19995250e+00,1.20957075e+00,1.35106644e-03,
4.96650000e-08,1.41582646e-04,8.01618200e-01,1.15036585e+00,1.19162513e+00,1.41808637e-04,1.19997554e+00,1.21824558e+00,6.55289759e-04,
4.96750000e-08,9.59941591e-04,1.00533925e+00,1.17426903e+00,1.19466980e+00,1.27477726e-04,1.19998076e+00,1.14476210e+00,3.46273405e-04,
4.96850000e-08,7.45234372e-04,1.11759673e+00,1.18388578e+00,1.19658805e+00,1.19098254e-04,1.19998970e+00,9.36577985e-01,2.39417300e-04,
4.96950000e-08,-7.19889703e-03,1.16268120e+00,1.18923552e+00,1.19784801e+00,1.13241029e-04,1.20005921e+00,6.65847595e-01,1.81624411e-04,
4.97050000e-08,-1.57517058e-02,1.17884685e+00,1.19290723e+00,1.19878870e+00,6.09107730e-05,1.20011097e+00,4.06863355e-01,1.44839051e-04,
4.97150000e-08,5.73888097e-02,1.18660192e+00,1.19535774e+00,1.19936447e+00,4.85363204e-06,1.19952459e+00,2.11357895e-01,1.25042823e-04,
4.97250000e-08,2.69898856e-01,1.19183925e+00,1.19717224e+00,1.19966131e+00,4.17771343e-04,1.19861541e+00,9.75645107e-02,1.12081066e-04,
4.97350000e-08,5.52910589e-01,1.19517805e+00,1.19847362e+00,1.19982550e+00,1.40081951e-03,1.20206550e+00,4.58693918e-02,1.03953284e-04,
4.97450000e-08,8.24079988e-01,1.19708295e+00,1.19921775e+00,1.19991213e+00,-2.31583978e-03,1.21527798e+00,2.39894982e-02,9.64379967e-05,
4.97550000e-08,1.02233371e+00,1.19834654e+00,1.19959989e+00,1.19995590e+00,-1.38934935e-02,1.19784337e+00,1.16093401e-02,4.95337266e-05,
4.97650000e-08,1.12705985e+00,1.19915278e+00,1.19980485e+00,1.19997624e+00,2.63466510e-02,1.07961256e+00,5.07153493e-03,3.38461458e-06,
4.97750000e-08,1.16685823e+00,1.19956926e+00,1.19990664e+00,1.19998242e+00,1.93531163e-01,8.53528012e-01,2.41649787e-03,4.33219126e-04,
4.97850000e-08,1.18068803e+00,1.19977631e+00,1.19995457e+00,1.20001084e+00,4.62622230e-01,5.86598878e-01,1.28575987e-03,1.33592494e-03,
4.97950000e-08,1.18739802e+00,1.19989098e+00,1.19997452e+00,1.20010303e+00,7.50856384e-01,3.46800354e-01,6.48952845e-04,-2.56899370e-03,
4.98050000e-08,1.19206948e+00,1.19994705e+00,1.19998174e+00,1.19980836e+00,9.79827803e-01,1.76836216e-01,3.57947444e-04,-1.45025319e-02,
4.98150000e-08,1.19513214e+00,1.19997377e+00,1.19999911e+00,1.19889780e+00,1.11114199e+00,8.23055938e-02,2.23952757e-04,1.25780950e-02,
4.98250000e-08,1.19696907e+00,1.19998538e+00,1.20008157e+00,1.20127730e+00,1.16302705e+00,3.97451624e-02,1.52528891e-04,1.51718606e-01,
4.98350000e-08,1.19827728e+00,1.19998607e+00,1.20008188e+00,1.21388038e+00,1.17973633e+00,1.93815777e-02,1.19643725e-04,3.92984357e-01,
4.98450000e-08,1.19911966e+00,1.19999812e+00,1.19924210e+00,1.19784930e+00,1.18668651e+00,8.32509450e-03,1.04960430e-04,6.63193321e-01,
4.98550000e-08,1.19955141e+00,1.20008165e+00,1.19827474e+00,1.08121045e+00,1.19134705e+00,3.53097301e-03,9.73301293e-05,8.96033029e-01,
4.98650000e-08,1.19977163e+00,1.20006195e+00,1.20423721e+00,8.54477005e-01,1.19468343e+00,1.77700203e-03,9.30719737e-05,1.05154462e+00,
4.98750000e-08,1.19989130e+00,1.19926151e+00,1.22085594e+00,5.85386476e-01,1.19670549e+00,9.17626753e-04,5.46778105e-05,1.13204877e+00,
4.98850000e-08,1.19994823e+00,1.19846001e+00,1.18248553e+00,3.46620590e-01,1.19803277e+00,4.73435759e-04,-9.20567957e-06,1.16581768e+00,
4.98950000e-08,1.19997482e+00,1.20515385e+00,1.02152778e+00,1.78469604e-01,1.19895141e+00,2.86742888e-04,1.21719221e-04,1.18050103e+00,
4.99050000e-08,1.19998499e+00,1.22097418e+00,7.72558537e-01,8.12555313e-02,1.19946438e+00,1.91210190e-04,9.54892778e-04,1.18879055e+00,
4.99150000e-08,1.19998728e+00,1.17413273e+00,5.04661125e-01,3.38853069e-02,1.19971973e+00,1.42918525e-04,8.33034778e-04,1.19383813e+00,
4.99250000e-08,1.20000344e+00,1.00153915e+00,2.79308132e-01,1.21966921e-02,1.19985990e+00,1.21178092e-04,-7.09380087e-03,1.19650234e+00,
4.99350000e-08,1.20007811e+00,7.51499771e-01,1.31219045e-01,4.16509689e-03,1.19993120e+00,1.08594412e-04,-2.20570483e-02,1.19787249e+00,
4.99450000e-08,1.20005395e+00,4.91919242e-01,5.52128562e-02,1.80364812e-03,1.19996633e+00,1.02373103e-04,2.28380259e-02,1.19876235e+00,
4.99550000e-08,1.19927500e+00,2.78059406e-01,2.27973932e-02,9.17380517e-04,1.19998271e+00,9.47264522e-05,1.98149806e-01,1.19933321e+00,
4.99650000e-08,1.19853765e+00,1.38515075e-01,8.50491363e-03,4.70304747e-04,1.19998549e+00,3.49228074e-05,4.59497140e-01,1.19963304e+00,
4.99750000e-08,1.20521699e+00,6.42680856e-02,3.16507860e-03,3.05874410e-04,1.19999537e+00,-1.32637051e-05,7.29799884e-01,1.19979991e+00,
4.99850000e-08,1.22086384e+00,2.94506388e-02,1.51255003e-03,2.27533626e-04,1.20006846e+00,3.26459019e-04,9.50517983e-01,1.19989744e+00,
4.99950000e-08,1.17500529e+00,1.18886489e-02,7.82935238e-04,1.77302076e-04,1.20007492e+00,1.25287500e-03,1.08649390e+00,1.19994810e+00,
5.00050000e-08,1.00364132e+00,4.43039052e-03,3.89361836e-04,1.50662102e-04,1.19934306e+00,-1.28208998e-03,1.14896818e+00,1.19997248e+00,
5.00150000e-08,7.52664299e-01,1.97080310e-03,2.50735826e-04,1.34611584e-04,1.19854682e+00,-1.18723497e-02,1.17303555e+00,1.19997959e+00,
5.00250000e-08,4.90849116e-01,1.01122899e-03,1.89026049e-04,1.21986564e-04,1.20506280e+00,-9.32409798e-03,1.18356071e+00,1.19999474e+00,
5.00350000e-08,2.75501820e-01,5.07136794e-04,1.47623402e-04,1.17437166e-04,1.22013454e+00,8.26441903e-02,1.18995645e+00,1.20007126e+00,
5.00450000e-08,1.35852406e-01,3.12499707e-04,1.25386915e-04,1.00751932e-04,1.17060743e+00,2.99675263e-01,1.19408673e+00,1.20005704e+00,
